id,version,genre,musicName,artist,bpm,easy,normal,hyper,extra,inFolderCheck,created_at,updated_at
1842,98,アリプロ,愛と誠,ALI PROJECT,140,6,18,35,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1843,98,アリプロ2,暗黒サイケデリック,ALI PROJECT,135,6,24,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1844,98,いーあるふぁんくらぶ,いーあるふぁんくらぶ,みきとP,145,3,18,27,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1845,98,いーあるふぁんくらぶ[UPPER],いーあるふぁんくらぶ[UPPER],みきとP,145,10,22,34,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1846,98,いばら姫,いばら姫,藤野マナミ & うさおりーぬ,142,9,27,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1847,98,エゴロック,エゴロック,すりぃ,225,6,21,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1848,98,おくすり飲んで寝よう,おくすり飲んで寝よう,もちうつね,130,5,19,34,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1849,98,おねがいダーリン,おねがいダーリン,松下,180,6,25,34,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1850,98,キセキ,キセキ,PooooN (GreeeN),94,2,16,29,34,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1851,98,クノイチでも恋がしたい,クノイチでも恋がしたい,みきとP feat.松下,185,6,22,32,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1852,98,ゴーストルール,ゴーストルール,DECO*27,210,9,25,38,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1853,98,シャンティ,シャンティ,wotaku,144,4,17,32,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1854,98,シュガーソングとビターステップ,シュガーソングとビターステップ,♪♪♪♪♪ (UNISON SQUARE GARDEN),132,3,20,31,37,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1855,98,シュガーソングとビターステップ[UPPER],シュガーソングとビターステップ[UPPER],♪♪♪♪♪ (UNISON SQUARE GARDEN),132,12,26,37,45,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1856,98,じょいふる,じょいふる,♪♪♪♪♪ (いきものがかり),159,5,24,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1857,98,すろぉもぉしょん,すろぉもぉしょん,ピノキオピー,160,10,25,37,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1858,98,セツナトリップ,セツナトリップ,Last Note. feat. GUMI,145,6,24,32,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1859,98,セツナトリップ[UPPER],セツナトリップ[UPPER],Last Note. feat. GUMI,145,17,30,40,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1860,98,チルノのパーフェクトさんすう教室,チルノのパーフェクトさんすう教室,ARM+夕野ヨシミ feat.miko,175,6,30,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1861,98,ドーナツホール,ドーナツホール,ハチ,252,5,18,30,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1862,98,ドーナツホール[UPPER],ドーナツホール[UPPER],ハチ,252,13,24,33,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1863,98,ときめきブローカー,ときめきブローカー,P丸様。,171,6,19,36,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1864,98,ド屑,ド屑,なきそ,"115-230",4,18,31,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1865,98,ナイト・オブ・ナイツ,ナイト・オブ・ナイツ,ビートまりお,180,10,27,40,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1866,98,ナマステ☆ダンシング,ナマステ☆ダンシング,ダンキラ協会,135,5,23,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1867,98,はなまるぴっぴはよいこだけ,はなまるぴっぴはよいこだけ,A応P,172,8,24,34,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1868,98,ハルカナアルカナ,ハルカナアルカナ,キミのね,155,7,19,37,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1869,98,バンブーソード・ガール,バンブーソード・ガール,cosMo@暴走P,208,10,32,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1870,98,ヒッチコック,ヒッチコック,ヨルシカ,170,3,20,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1871,98,ビノミ,ビノミ,MARETU,162,5,18,32,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1872,98,フィフネルの宇宙服,フィフネルの宇宙服,ときめきアイドル project 伊澄いずみ,144,5,23,32,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1873,98,ブルーバード,ブルーバード,♪♪♪♪♪ (いきものがかり),152,3,24,31,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1874,98,ほおずき程度には赤い頭髪,ほおずき程度には赤い頭髪,Akhuta,174,9,29,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1875,98,ぼくらの16bit戦争,ぼくらの16bit戦争,sasakure.UK,122,8,27,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1876,98,ホロウダンス,ホロウダンス,松下,191,8,27,35,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1877,98,マトリョシカ,マトリョシカ,ハチ,"205-296",3,17,28,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1878,98,マトリョシカ[UPPER],マトリョシカ[UPPER],ハチ,"205-296",11,25,31,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1879,98,ミックスナッツ,ミックスナッツ,♪♪♪♪♪ (Official髭男dism),150,8,21,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1880,98,メズマライザー,メズマライザー,サツキ feat.初音ミク・重音テト,185,6,23,32,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1881,98,モザイクロール,モザイクロール,DECO*27,145,6,22,36,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1882,98,ラグトレイン,ラグトレイン,稲葉曇,147,6,20,33,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1883,98,ラブラドライト,ラブラドライト,OSTER project feat.常盤ゆう,190,7,21,34,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1884,98,レイドバックジャーニー,レイドバックジャーニー,キミのね,122,5,22,33,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1885,98,ローリング・サバイバー,ローリング・サバイバー,ゆうゆ feat.ぐるたみん,160,3,19,29,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1886,98,ロールプレイングゲーム,ロールプレイングゲーム,そらまふうらさか,162,7,22,38,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1887,98,ロキ,ロキ,みきとP,150,5,23,34,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1888,98,ロストワンの号哭,ロストワンの号哭,Neru feat.松下,162,4,21,34,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1889,98,わがままパーリナイ,わがままパーリナイ,ときめきアイドル project,220,7,25,39,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1890,98,或る街のギギ,或る街のギギ,sasakure.UK,115,6,24,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1891,98,一触即発☆禅ガール,一触即発☆禅ガール,れるりり,190,11,26,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1892,98,一触即発☆禅ガール[UPPER],一触即発☆禅ガール[UPPER],れるりり,190,14,33,43,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1893,98,一途,一途,♪♪♪♪♪ (King Gnu),160,7,22,36,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1894,98,夏空Shining,夏空Shining,ときめきアイドル project Virtual Kiss,124,7,25,35,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1895,98,夏祭り,夏祭り,♪♪♪♪♪ (JITTERIN'JINN),142,4,22,29,39,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1896,98,夏祭り[UPPER],夏祭り[UPPER],♪♪♪♪♪ (JITTERIN'JINN),71-142,16,30,35,45,0,2025-02-12 22:30:00,2025-02-12 22:30:00
1897,98,強風オールバック,強風オールバック,Yukopi,135,5,19,29,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1898,98,空狐の消えた日,空狐の消えた日,アマギセーラ,125,6,20,33,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1899,98,君氏危うくも近うよれ,君氏危うくも近うよれ,A応P,162,6,23,33,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1900,98,群像夏,群像夏,パワプロサウンドチーム,"160-184",7,22,36,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1901,98,月光花,月光花,♪♪♪♪♪ (Janne da Arc),87-102,1,21,28,33,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1902,98,幻想系世界修復少女,幻想系世界修復少女,Last Note.,193,7,25,38,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1903,98,向日葵サンセット,向日葵サンセット,ARM・まろん (IOSYS) × ランコ・パプリカ (豚乙女),135,9,27,36,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1904,98,残酷な天使のテーゼ,残酷な天使のテーゼ,♪♪♪♪♪ (高橋洋子),79-128,2,18,29,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1905,98,残酷な天使のテーゼ[UPPER],残酷な天使のテーゼ[UPPER],♪♪♪♪♪ (高橋洋子),"79-128",15,26,37,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1906,98,残像ニ繋ガレタ追憶ノHIDEAWAY,残像ニ繋ガレタ追憶ノHIDEAWAY,"SOUND HOLIC Vs. BEMANI Sound Team ""KE!JU"" feat. Nana Takahashi",160,8,24,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1907,98,取り残された美術(Arranged:HiZuMi),取り残された美術(Arranged:HiZuMi),幽閉サテライト feat. senya,160,6,26,35,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1908,98,十面相,十面相,YM feat. GUMI,173,3,21,32,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1909,98,春の雪,春の雪,豚乙女,220,7,22,37,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1910,98,春を告げる,春を告げる,yama,120,4,19,32,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1911,98,神っぽいな,神っぽいな,ピノキオピー,142,6,26,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1912,98,星が泳ぐ,星が泳ぐ,♪♪♪♪♪ (マカロニえんぴつ),95,3,16,30,36,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1913,98,青いベンチ,青いベンチ,♪♪♪♪♪ (サスケ),118,5,17,32,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1914,98,青春Dreamers ～Tomorrow is another day～,青春Dreamers ～Tomorrow is another day～,ときめきアイドル project ソーファンタスティック,181,8,26,37,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1915,98,千年ノ理,千年ノ理,猫叉Master,153,12,29,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1916,98,千本桜,千本桜,♪♪♪♪♪ (黒うさP),154,5,17,34,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1917,98,創聖のアクエリオン,創聖のアクエリオン,♪♪♪♪♪ (AKINO),66-151,3,24,30,34,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1918,98,創聖のアクエリオン[UPPER],創聖のアクエリオン[UPPER],♪♪♪♪♪ (AKINO),66-151,13,28,32,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1919,98,待チ人ハ来ズ。,待チ人ハ来ズ。,豚乙女,160,6,28,32,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1920,98,第ゼロ感,第ゼロ感,♪♪♪♪♪ (10-FEET),150,4,19,30,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1921,98,弾幕信仰,弾幕信仰,"豚乙女×BEMANI Sound Team ""PON""",170,13,26,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1922,98,知りたい,知りたい,水野あつ,"160-213",6,22,33,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1923,98,天ノ弱,天ノ弱,164 feat. GUMI,200-205,4,22,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1924,98,曇天,曇天,♪♪♪♪♪ (DOES),189,3,24,35,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1925,98,脳漿炸裂ガール,脳漿炸裂ガール,れるりり feat.ぐるたみん,155,5,23,33,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1926,98,脳漿炸裂ガール[UPPER],脳漿炸裂ガール[UPPER],れるりり feat.ぐるたみん,155,13,26,37,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1927,98,閉塞的フレーション,閉塞的フレーション,"Pizuya's Cell VS BEMANI Sound Team ""dj TAKA""",176,14,27,42,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1928,98,魔理沙は大変なものを盗んでいきました,魔理沙は大変なものを盗んでいきました,ARM＋夕野ヨシミ (IOSYS) feat. 藤咲かりん,170,8,26,36,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1929,98,無意識のフィロソフィア,無意識のフィロソフィア,"BEMANI Sound Team ""TAG""",160,12,30,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1930,98,無頼ック自己ライザー,無頼ック自己ライザー,kradness,150,5,25,32,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1931,98,妖隠し -あやかしかくし-,妖隠し -あやかしかくし-,DJ TOTTO feat.3L,85,9,30,39,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1932,98,零の位相,零の位相,kradness,190-205,7,22,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1933,98,恋のパズルマジック,恋のパズルマジック,ときめきアイドル project Rhythmixxx,140,6,24,37,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1934,98,恋愛パクチー,恋愛パクチー,キミのね,122,3,20,28,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1935,98,恋愛勇者,恋愛勇者,Last Note.,190,8,22,35,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1936,98,恋時雨,恋時雨,ときめきアイドル project,185,9,22,36,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1937,98,六兆年と一夜物語,六兆年と一夜物語,kemu feat.IA,115-186,5,24,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1938,99,80'sポップ,Girl from the Portrait,1000 RIVER featuring Masato Ishida,120,-1,19,31,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1939,99,AOR,Harvest Moon,植松 和俊,112,-1,21,29,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1940,99,J-ガラージポップ,Miracle Moon(お月さまが中継局),Togo Project featuring Sana,128,-1,19,29,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1941,99,J-ポップ,Life,Haya-P & Maru,110,-1,20,24,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1942,99,KG,Sweaty Guys,ナメカワ・キミヲとザ・ハイターズ,142,-1,18,30,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1943,99,R&B&M,ドンパン節,笛吹二朗とドンパン・リスペクツ,98-124,-1,21,29,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1944,99,アーバンポップ,Prism♥Heart,Sana,135,-1,14,25,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1945,99,アイドルウェーヴ,エンプティ マイ ハート,ビンビンWAVES,132,-1,22,31,36,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1946,99,アキバ,E.C.M.,PAPEHINA meets Haya-P,144,-1,17,32,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1947,99,アスレチックミート,一発逆転！××だらけのハッピー大運動会！！,P-4 laboratory,190-200,23,27,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1948,99,アバンギャルド,Bee's Eye,Waldeus vön Dovjak,180,-1,22,29,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1949,99,アフリカ,Con te sabi 2119,Hamba Un Aa,135,-1,15,33,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1950,99,イノセント,きまぐれな風向き,Water Stand,78-96,-1,16,30,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1951,99,イノセント2,君と微笑みと・・・,Water Stand,118-124,9,17,27,37,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1952,99,イノセント3,流転と回天,WATER STAND,138,-1,23,33,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1953,99,インダストリアル,Inflation!,Ruin Lab.,110,-1,16,26,36,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1954,99,インフィニティ,kaleidoscope,ASparagus,142,-1,25,38,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1955,99,ウィッシュ,アミュレット,パーキッツ,166,-1,21,33,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1956,99,エナジーロック,夢と現実,P-4 laboratory,137,-1,22,35,45,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1957,99,エモーショナル,Loveholic,Sana,150,-1,22,33,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1958,99,エレクトロ,Invisible Lover,PICKLES,145,-1,24,32,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1959,99,オイパンク,悲しいね,ブタパンチ,200,-1,25,36,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1960,99,カウボーイ,Blue River,T-BONE,134,26,27,40,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1961,99,カグランジ,生きてこそ～特別版～,あさき,127,-1,25,43,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1962,99,カリブ,麗しのカーディガン,Akko's,124,-1,20,-1,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1963,99,キャンディポップ,Give me your pain,Haya-P＆Maru,130,-1,17,37,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1964,99,キュート,取り返してやる！～Again，My Lovely Day～,Akko's,134,-1,13,29,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1965,99,キューバングルーブ,サナ・モレッテ・ネ・エンテ,Togo Project feat. Sana,90,-1,23,31,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1966,99,クラシック,Chaos Age,Waldeus vön Dovjak,135,-1,22,41,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1967,99,クラシック10,Doll's sight,Waldeus vön Dovjak,50-200,-1,22,40,48,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1968,99,クラシック11,想い出をありがとう,Waldeus vön Dovjak,40-320,-1,29,45,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1969,99,クラシック2,R.C.,Waldeus vön Dovjak,180,-1,20,41,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1970,99,クラシック3,Dynamics,Waldeus vön Dovjak,80-144,-1,16,37,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1971,99,クラシック4,Concertare,Waldeus vön Dovjak,179,-1,26,48,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1972,99,クラシック5,Step in Space,Waldeus vön Dovjak,150,-1,15,36,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1973,99,クラシック6,Maritare!,Waldeus vön Dovjak,160,-1,20,32,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1974,99,クラシック7,The tyro's reverie,Waldeus vön Dovjak,190,-1,15,42,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1975,99,クラシック8,Line Times,Waldeus vön Dovjak,60-210,-1,22,38,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1976,99,クラシック9,Hell? or Heaven?,Waldeus vön Dovjak,25-680,-1,33,45,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1977,99,クリアトーン,さようならは言わないけれど,Water Stand,152,17,23,31,35,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1978,99,グリーニング,Greening,猫叉Master,146,-1,24,39,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1979,99,クリスマスプレゼント,Pop'n Xmas 2004 ～天使ノウタゴエ～,スノーベリーキッズ,76-100,9,16,27,34,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1980,99,グループサウンズ,太陽がみつめてる,ツグ＆ザ・ラジカルズ,148,-1,16,29,36,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1981,99,グルーブロック,赤いリンゴ,Lollipop Tonic featuring K,107,-1,23,-1,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1982,99,ケシゴム,School Life,School,77-150,-1,26,40,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1983,99,コスモポップ,魔法のたまご,Dormir,158,-1,23,33,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1984,99,コンテンポラリーネイション,BEYOND THE EARTH,猫叉Master,140,8,26,41,47,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1985,99,コンテンポラリーネイション2,サヨナラ・ヘヴン,猫叉Master,111,13,31,41,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1986,99,サーキット,Drivin' High,Force083,180,-1,15,31,39,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1987,99,ジャジー,Get on that train,Q-Mex,120,-1,23,-1,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1988,99,ジャパニーズレゲエ,晴香-HARUKA-,DJ Yoshitaka feat.星野奏子,80,13,18,31,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1989,99,ジュエリーロック,jewelry girl*,jun,173,-1,22,39,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1990,99,シンパシー,Usual Days,EGOISTIC LEMONTEA,130-134,6,14,22,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1991,99,シンパシー2,Distance,EGOISTIC LEMONTEA,124-127,-1,20,32,38,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1992,99,シンパシー3,memories...,EGOISTIC LEMONTEA,132,-1,23,33,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1993,99,シンパシー4,Cloudy Skies,EGOISTIC LEMONTEA,149,8,26,36,40,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1994,99,スウィング,今夜、森をぬけて,Sana,180-190,-1,20,33,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1995,99,スカイ,それから,パーキッツ,127,-1,22,34,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1996,99,スキャット,cat's scat,Q-Mex,135,-1,15,29,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1997,99,スクリーン,GALAXY FOREST 11.6&12,J_KANE,379,-1,19,46,49,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1998,99,スターヒロイン,星空に誓うロマンス,達見 恵,124,-1,20,30,34,1,2025-02-12 22:30:00,2025-02-12 22:30:00
1999,99,スペースポップ,μ9,PAXA,180,-1,29,38,46,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2000,99,スムース,ATTITUDE,ASparagus,112,-1,23,34,43,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2001,99,スライ,Tokyo Traffic Report,ナメカワキミヲとザ・ハイターズ,225,8,18,31,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2002,99,セクシーガールズ,淋しくてLoneliness,ワンダース,126,-1,23,29,-1,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2003,99,タイムトラベル,Rapunzel,MAKI,85,-1,19,30,36,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2004,99,タッキュウブギ,Ping Pong Boogie,School,105-220,-1,22,34,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2005,99,チキンハート,ニワトリなのだ,A.I.Units,158,-1,25,35,44,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2006,99,チンドンダンス,TIN-DON-DANCE,ノーボトム！,145,-1,24,36,42,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2007,99,ティアーズ,Angel Fish,ToMo K.,88-104,-1,16,27,33,1,2025-02-12 22:30:00,2025-02-12 22:30:00
2008,99,テクノ'80,Water Melon Woman,NAKATEK,115,-1,14,18,41,1,2025-02-12 22:30:00,2025-02-12 22:30:00
